BID134500,2018-09-28
BID134502,2018-02-05
BID134502,2018-05-21
BID134505,2018-01-20
BID134509,2018-11-08
BID134517,2018-02-17
BID13452,2018-06-20
BID134522,2018-07-22
BID134523,2018-04-04
BID134524,2018-01-08
BID134524,2018-07-20
BID134526,2018-05-02
BID134528,2018-06-14
BID134529,2018-03-30
BID134534,2018-11-02
BID134537,2018-10-04
BID134538,2018-05-02
BID134538,2018-05-28
BID134548,2018-04-19
BID13455,2018-09-25
BID134553,2018-11-24
BID134555,2018-01-16
BID134555,2018-03-22
BID134558,2018-07-05
BID134560,2018-07-08
BID134562,2018-01-29
BID134562,2018-02-17
BID134565,2018-01-21
BID134566,2018-05-14
BID134570,2018-08-31
BID134576,2018-01-05
BID134587,2018-01-27
BID134600,2018-10-10
BID134603,2018-01-29
BID134607,2018-02-11
BID134616,2018-11-10
BID134617,2018-01-02
BID13462,2018-01-16
BID134622,2018-11-03
BID13463,2018-05-03
BID134638,2018-04-13
BID134641,2018-01-23
BID134642,2018-01-09
BID134642,2018-03-23
BID134648,2018-12-11
BID134649,2018-08-22
BID134650,2018-02-10
BID134658,2018-11-02
BID134665,2018-04-28
BID134668,2018-07-07
BID13467,2018-01-04
BID134674,2018-12-16
BID134675,2018-08-20
BID134678,2018-05-20
BID134680,2018-11-24
BID134681,2018-02-27
BID134681,2018-03-13
BID134681,2018-04-16
BID134682,2018-06-08
BID134686,2018-01-07
BID13469,2018-05-25
BID134690,2018-02-23
BID134697,2018-07-11
BID134699,2018-11-28
BID134701,2018-02-06
BID134702,2018-02-25
BID134704,2018-02-09
BID134705,2018-05-10
BID134706,2018-10-05
BID134707,2018-09-22
BID134708,2018-02-08
BID13471,2018-06-25
BID134713,2018-07-08
BID134713,2018-10-16
BID134718,2018-10-18
BID134730,2018-02-07
BID134730,2018-09-06
BID134732,2018-05-29
BID134733,2018-05-03
BID134734,2018-12-11
BID134736,2018-10-13
BID134742,2018-10-18
BID134744,2018-02-21
BID134744,2018-05-01
BID134745,2018-07-10
BID134746,2018-01-10
BID134750,2018-06-01
BID134753,2018-11-20
BID13476,2018-02-02
BID134764,2018-10-08
BID134765,2018-06-17
BID134767,2018-07-06
BID134769,2018-10-09
BID13478,2018-05-29
BID13478,2018-12-15
BID134782,2018-01-05
BID134782,2018-03-01
BID134785,2018-07-01
BID13479,2018-08-01
BID134790,2018-05-16
BID134791,2018-07-19
BID134797,2018-07-03
BID134800,2018-05-26
BID134801,2018-06-01
BID134804,2018-06-10
BID134805,2018-10-04
BID134812,2018-04-02
BID134814,2018-12-31
BID134819,2018-03-17
BID13482,2018-06-19
BID134820,2018-09-28
BID134826,2018-06-28
BID134829,2018-01-26
BID134832,2018-01-29
BID134836,2018-03-13
BID134839,2018-01-05
BID13484,2018-05-23
BID134840,2018-10-21
BID134841,2018-06-06
BID134844,2018-06-14
BID134846,2018-06-22
BID134853,2018-12-17
BID134857,2018-02-08
BID134861,2018-11-02
BID134862,2018-05-26
BID134878,2018-09-14
BID13488,2018-12-25
BID134881,2018-05-17
BID134884,2018-03-31
BID134884,2018-05-02
BID134884,2018-11-30
BID13489,2018-10-01
BID134895,2018-06-07
BID134895,2018-07-20
BID134901,2018-05-24
BID134901,2018-08-24
BID134902,2018-03-09
BID134905,2018-11-02
BID134909,2018-01-03
BID134910,2018-09-21
BID134911,2018-04-09
BID134911,2018-08-14
BID134912,2018-06-07
BID134922,2018-04-28
BID134924,2018-06-16
BID134936,2018-11-29
BID134946,2018-06-21
BID134946,2018-07-15
BID134948,2018-02-23
BID134949,2018-05-12
BID13495,2018-01-20
BID13495,2018-11-21
BID134962,2018-09-07
BID134965,2018-06-14
BID134967,2018-03-28
BID134967,2018-03-30
BID134969,2018-12-28
BID134974,2018-10-24
BID134979,2018-04-29
BID134979,2018-08-22
BID134980,2018-03-26
BID134982,2018-03-07
BID134983,2018-12-15
BID134987,2018-10-11
BID134995,2018-07-28
BID134996,2018-08-01
BID135000,2018-01-13
BID135007,2018-07-28
BID135007,2018-09-17
BID135019,2018-07-09
BID135020,2018-01-07
BID135020,2018-08-05
BID135021,2018-11-03
BID135029,2018-12-04
BID135030,2018-08-08
BID135031,2018-03-17
BID135032,2018-01-13
BID135035,2018-06-11
BID135038,2018-04-28
BID135043,2018-03-21
BID135045,2018-04-27
BID135046,2018-10-24
BID13505,2018-02-04
BID135052,2018-10-29
BID135055,2018-02-24
BID135057,2018-11-09
BID135059,2018-06-29
BID13507,2018-04-21
BID135074,2018-02-21
BID135078,2018-05-16
BID135079,2018-08-12
BID13508,2018-11-16
BID135080,2018-04-01
BID135082,2018-09-25
BID135086,2018-12-16
BID135089,2018-03-28
BID135089,2018-06-30
BID135091,2018-01-01
BID135095,2018-05-30
BID1351,2018-12-21
BID13510,2018-12-01
BID135114,2018-08-18
BID135115,2018-01-19
BID135118,2018-01-16
BID135118,2018-03-22
BID135120,2018-01-19
BID135121,2018-09-13
BID135124,2018-03-30
BID135128,2018-03-08
BID135135,2018-08-24
BID135139,2018-10-28
BID135140,2018-03-28
BID135143,2018-05-27
BID135148,2018-09-08
BID13515,2018-06-09
BID135150,2018-04-27
BID135151,2018-01-27
BID135154,2018-08-09
BID135162,2018-06-09
BID135167,2018-03-02
BID135167,2018-08-03
BID135167,2018-12-16
BID13517,2018-11-07
BID135171,2018-01-25
BID135179,2018-11-24
BID135182,2018-02-08
BID135184,2018-09-02
BID135185,2018-02-02
BID135186,2018-06-01
BID135186,2018-07-19
BID135187,2018-03-19
BID13519,2018-06-13
BID135191,2018-01-15
BID135191,2018-03-20
BID135191,2018-04-01
BID135192,2018-02-12
BID135207,2018-05-08
BID135210,2018-04-18
BID135212,2018-05-29
BID135213,2018-12-03
BID135217,2018-03-01
BID13522,2018-06-26
BID135227,2018-09-30
BID135230,2018-09-15
BID13524,2018-12-01
BID135242,2018-11-23
BID135245,2018-09-06
BID135248,2018-02-13
BID135254,2018-07-01
BID135256,2018-07-24
BID135258,2018-11-22
BID13526,2018-01-09
BID135261,2018-02-06
BID135266,2018-06-09
BID135268,2018-12-10
BID135273,2018-04-09
BID135274,2018-12-20
BID135278,2018-06-24
BID135281,2018-10-27
BID135283,2018-05-01
BID135288,2018-07-22
BID135293,2018-01-18
BID135295,2018-08-01
BID135296,2018-09-11
BID135298,2018-10-09
BID135299,2018-11-23
BID1353,2018-04-14
BID135300,2018-11-25
BID135301,2018-05-10
BID135301,2018-06-08
BID135306,2018-10-01
BID135308,2018-01-17
BID135313,2018-04-02
BID135313,2018-08-06
BID135319,2018-09-15
BID13533,2018-04-14
BID135330,2018-05-16
BID135331,2018-02-28
BID135334,2018-06-23
BID135336,2018-06-18
BID135338,2018-11-05
BID135340,2018-10-05
BID135340,2018-11-13
BID135342,2018-05-11
BID135344,2018-03-31
BID135345,2018-10-26
BID135346,2018-11-25
BID135349,2018-07-02
BID135352,2018-03-28
BID135355,2018-07-01
BID135363,2018-11-27
BID135366,2018-05-31
BID13537,2018-06-29
BID135380,2018-05-04
BID135381,2018-07-01
BID135383,2018-08-18
BID135387,2018-06-19
BID135393,2018-11-25
BID13540,2018-02-24
BID135400,2018-12-09
BID135402,2018-05-17
BID135403,2018-01-30
BID135406,2018-07-24
BID135408,2018-09-12
BID135413,2018-06-14
BID135415,2018-10-20
BID135417,2018-01-20
BID13542,2018-02-19
BID135421,2018-06-05
BID135421,2018-09-05
BID135426,2018-08-21
BID135427,2018-07-02
BID135429,2018-10-14
BID135433,2018-06-17
BID135435,2018-01-19
BID135439,2018-06-02
BID135446,2018-03-03
BID135447,2018-07-01
BID135449,2018-06-25
BID13545,2018-06-29
BID135452,2018-08-21
BID135453,2018-03-25
BID135454,2018-02-20
BID135454,2018-07-07
BID13546,2018-07-27
BID13546,2018-12-26
BID135462,2018-03-08
BID135471,2018-03-01
BID135483,2018-09-26
BID135487,2018-05-09
BID135489,2018-03-04
BID135489,2018-04-11
BID135489,2018-05-07
BID135491,2018-05-03
BID135492,2018-02-10
BID135499,2018-01-13
BID135505,2018-01-31
BID135506,2018-10-23
BID135508,2018-03-18
BID135512,2018-03-13
BID135516,2018-12-30
BID135517,2018-04-07
BID13552,2018-01-27
BID135525,2018-02-26
BID135527,2018-06-08
BID135527,2018-11-30
BID135528,2018-01-02
BID135528,2018-08-16
BID135529,2018-09-24
BID135531,2018-02-13
BID135536,2018-07-16
BID135540,2018-12-09
BID135546,2018-08-03
BID135548,2018-12-11
BID135552,2018-05-13
BID135556,2018-01-09
BID135559,2018-12-19
BID135560,2018-01-16
BID135561,2018-03-18
BID135562,2018-04-30
BID135562,2018-10-18
BID135572,2018-06-19
BID135575,2018-07-28
BID135585,2018-06-03
BID135588,2018-09-17
BID135590,2018-07-15
BID135592,2018-11-18
BID135594,2018-08-22
BID135598,2018-11-07
BID135604,2018-12-31
BID135608,2018-04-27
BID135614,2018-05-15
BID135616,2018-05-07
BID135617,2018-06-01
BID135617,2018-06-30
BID135617,2018-12-19
BID135622,2018-07-08
BID135622,2018-11-15
BID135624,2018-02-01
BID13563,2018-12-23
BID135631,2018-01-13
BID135632,2018-05-26
BID135633,2018-03-24
BID135634,2018-03-04
BID13564,2018-02-05
BID13564,2018-04-05
BID13564,2018-07-29
BID135645,2018-11-16
BID135649,2018-10-16
BID135649,2018-12-12
BID13565,2018-12-06
BID135650,2018-04-03
BID135656,2018-02-22
BID135658,2018-09-10
BID135659,2018-09-30
BID135660,2018-03-25
BID135662,2018-08-26
BID135662,2018-12-28
BID135663,2018-11-13
BID135665,2018-03-04
BID135666,2018-03-07
BID135675,2018-10-12
BID135680,2018-07-19
BID135680,2018-10-24
BID135683,2018-03-17
BID135685,2018-04-09
BID135686,2018-11-11
BID135687,2018-12-01
BID135689,2018-03-30
BID135692,2018-03-11
BID135692,2018-12-22
BID135693,2018-05-02
BID135697,2018-09-08
BID135698,2018-02-22
BID13570,2018-02-13
BID135702,2018-10-29
BID135705,2018-06-28
BID135707,2018-04-27
BID135709,2018-04-19
BID13571,2018-12-09
BID135717,2018-11-13
BID13572,2018-01-31
BID13572,2018-10-02
BID13572,2018-12-02
BID135732,2018-10-10
BID135736,2018-06-18
BID135744,2018-06-02
BID135744,2018-11-17
BID135745,2018-07-31
BID135750,2018-01-28
BID135758,2018-10-13
BID135759,2018-04-18
BID135760,2018-03-26
BID135760,2018-10-03
BID135760,2018-12-24
BID135762,2018-04-08
BID135764,2018-05-04
BID135765,2018-10-21
BID135766,2018-08-02
BID135768,2018-01-26
BID135777,2018-09-30
BID13578,2018-10-08
BID135784,2018-11-06
BID135785,2018-01-05
BID135785,2018-06-26
BID135786,2018-02-26
BID135786,2018-12-11
BID135787,2018-01-14
BID135788,2018-02-09
BID135793,2018-11-27
BID135801,2018-04-01
BID135803,2018-10-02
BID135805,2018-08-26
BID135806,2018-05-16
BID135809,2018-03-22
BID13581,2018-01-11
BID13581,2018-05-24
BID135815,2018-09-11
BID135817,2018-10-17
BID135828,2018-08-03
BID135829,2018-08-22
BID135829,2018-12-06
BID135831,2018-07-06
BID135832,2018-07-15
BID135833,2018-03-27
BID135837,2018-01-07
BID135839,2018-02-14
BID135839,2018-04-15
BID135844,2018-07-26
BID135844,2018-12-10
BID135854,2018-10-10
BID135859,2018-03-26
BID135865,2018-05-27
BID135874,2018-12-05
BID135878,2018-03-02
BID135878,2018-11-01
BID13588,2018-04-20
BID135880,2018-05-11
BID135880,2018-12-13
BID135883,2018-08-31
BID135884,2018-03-19
BID135885,2018-11-17
BID135889,2018-07-23
BID135894,2018-10-29
BID135901,2018-09-22
BID135901,2018-12-08
BID135902,2018-04-13
BID135909,2018-11-09
BID135916,2018-10-03
BID135918,2018-08-04
BID13592,2018-11-07
BID135920,2018-07-07
BID135920,2018-10-26
BID135923,2018-03-20
BID13593,2018-09-05
BID135930,2018-09-29
BID135931,2018-09-23
BID135932,2018-01-16
BID135933,2018-11-03
BID135936,2018-01-31
BID135937,2018-05-09
BID135941,2018-07-18
BID135944,2018-07-12
BID135944,2018-08-23
BID135945,2018-12-25
BID135946,2018-09-02
BID135946,2018-11-23
BID135949,2018-02-22
BID135952,2018-03-21
BID135953,2018-08-08
BID135958,2018-04-24
BID135959,2018-07-17
BID135961,2018-03-18
BID135963,2018-11-13
BID135974,2018-09-08
BID135977,2018-08-20
BID135981,2018-04-11
BID13599,2018-03-28
BID135991,2018-02-07
BID135992,2018-10-24
BID136,2018-01-11
BID136002,2018-09-27
BID136004,2018-08-15
BID136005,2018-10-22
BID136005,2018-12-11
BID136006,2018-10-02
BID136008,2018-10-24
BID136010,2018-03-07
BID136013,2018-04-06
BID13602,2018-08-15
BID136025,2018-02-24
BID136025,2018-08-16
BID136029,2018-12-01
BID136030,2018-11-24
BID136033,2018-06-30
BID136033,2018-07-16
BID136035,2018-10-18
BID136037,2018-06-16
BID136054,2018-01-20
BID136054,2018-11-06
BID13606,2018-08-08
BID136062,2018-11-29
BID136066,2018-09-14
BID136068,2018-05-24
BID136069,2018-09-15
BID13607,2018-10-19
BID136070,2018-04-25
BID136070,2018-05-27
BID136074,2018-01-06
BID136074,2018-06-03
BID136074,2018-09-25
BID136079,2018-11-10
BID136080,2018-11-18
BID136085,2018-01-29
BID136086,2018-07-21
BID136086,2018-08-17
BID136091,2018-09-02
BID136096,2018-08-30
BID1361,2018-09-19
BID136100,2018-04-11
BID136100,2018-11-12
BID136101,2018-07-24
BID136102,2018-04-15
BID136103,2018-02-18
BID136110,2018-05-08
BID136111,2018-02-12
BID136112,2018-06-03
BID136119,2018-03-04
BID13612,2018-04-13
BID136124,2018-06-19
BID136128,2018-10-29
BID136129,2018-09-19
BID136131,2018-07-13
BID136133,2018-03-06
BID136140,2018-02-16
BID136141,2018-10-20
BID136143,2018-01-14
BID136145,2018-07-21
BID136148,2018-12-15
BID136150,2018-12-23
BID136151,2018-07-16
BID136159,2018-04-09
BID13616,2018-04-15
BID136161,2018-11-20
BID136164,2018-10-04
BID136168,2018-12-13
BID136169,2018-04-30
BID136173,2018-02-19
BID136175,2018-05-23
BID136176,2018-04-17
BID136176,2018-05-09
BID136180,2018-02-03
BID136181,2018-05-23
BID136182,2018-02-12
BID136183,2018-04-28
BID136184,2018-10-30
BID136185,2018-04-19
BID136186,2018-05-12
BID136189,2018-07-23
BID136190,2018-03-11
BID136190,2018-03-11
BID136191,2018-09-16
BID136193,2018-12-04
BID136198,2018-11-09
BID136201,2018-11-19
BID136202,2018-01-07
BID136202,2018-07-22
BID136204,2018-04-16
BID136213,2018-07-17
BID136215,2018-06-03
BID136218,2018-10-31
BID136219,2018-11-20
BID136228,2018-05-25
BID136228,2018-11-25
BID136229,2018-02-16
BID136233,2018-05-21
BID136236,2018-07-22
BID136238,2018-12-12
BID136239,2018-11-01
BID136244,2018-04-27
BID136245,2018-09-23
BID136247,2018-02-09
BID136249,2018-07-13
BID13625,2018-07-03
BID136252,2018-02-17
BID136257,2018-03-11
BID136258,2018-01-23
BID136263,2018-12-18
BID136268,2018-01-06
BID136268,2018-09-24
BID136269,2018-06-25
BID136272,2018-01-07
BID136274,2018-02-14
BID136275,2018-01-19
BID136275,2018-08-18
BID136280,2018-03-28
BID136282,2018-07-20
BID13629,2018-04-10
BID13629,2018-05-30
BID136290,2018-05-31
BID136290,2018-12-25
BID136297,2018-01-20
BID136304,2018-01-15
BID136304,2018-11-26
BID136308,2018-04-11
BID136309,2018-01-22
BID136315,2018-08-28
BID136317,2018-08-18
BID136328,2018-04-17
BID136329,2018-10-03
BID136330,2018-03-07
BID136331,2018-06-12
BID136336,2018-04-11
BID136337,2018-05-28
BID136342,2018-12-29
BID136345,2018-11-08
BID136346,2018-05-13
BID136347,2018-08-31
BID136353,2018-08-04
BID136362,2018-04-16
BID136362,2018-08-16
BID136367,2018-05-11
BID136369,2018-01-14
BID136377,2018-06-06
BID136380,2018-05-25
BID136384,2018-02-16
BID136385,2018-07-14
BID136387,2018-05-12
BID136396,2018-04-06
BID136398,2018-07-10
BID136401,2018-08-01
BID136401,2018-10-23
BID136405,2018-10-22
BID136409,2018-02-02
BID136411,2018-12-12
BID136412,2018-02-04
BID136413,2018-06-12
BID136415,2018-09-27
BID136415,2018-12-25
BID136416,2018-04-24
BID136420,2018-12-15
BID136425,2018-02-22
BID136425,2018-04-24
BID136426,2018-05-31
BID136426,2018-10-15
BID136428,2018-10-02
BID136429,2018-10-11
BID136433,2018-02-19
BID136434,2018-06-12
BID136436,2018-01-26
BID136440,2018-04-11
BID136442,2018-01-18
BID13645,2018-07-29
BID136450,2018-07-23
BID136453,2018-11-08
BID136456,2018-03-02
BID136456,2018-04-05
BID136457,2018-06-19
BID136458,2018-08-15
BID136459,2018-05-28
BID13646,2018-06-21
BID13646,2018-10-18
BID136464,2018-10-12
BID136465,2018-03-04
BID136465,2018-06-02
BID136466,2018-10-06
BID136469,2018-05-17
BID136471,2018-03-07
BID136472,2018-11-23
BID136474,2018-03-30
BID13648,2018-09-13
BID136481,2018-01-05
BID1365,2018-11-18
BID13650,2018-12-18
BID136500,2018-06-13
BID136505,2018-11-21
BID136507,2018-01-08
BID136507,2018-02-20
BID136508,2018-02-28
BID136514,2018-03-28
BID136516,2018-07-05
BID136528,2018-08-22
BID136530,2018-05-23
BID136535,2018-06-05
BID136537,2018-08-04
BID136537,2018-08-30
BID13654,2018-01-24
BID136541,2018-03-22
BID136541,2018-10-28
BID136547,2018-08-13
BID136554,2018-07-10
BID136557,2018-04-05
BID136562,2018-06-26
BID136565,2018-02-23
BID136565,2018-05-21
BID136565,2018-06-25
BID13657,2018-02-21
BID136572,2018-01-15
BID136576,2018-02-09
BID13658,2018-11-02
BID136580,2018-01-28
BID136583,2018-01-27
BID136583,2018-08-04
BID136585,2018-12-21
BID136588,2018-08-02
BID136589,2018-01-26
BID136589,2018-08-22
BID13659,2018-09-20
BID13659,2018-09-25
BID136593,2018-10-25
BID136601,2018-08-04
BID136602,2018-07-22
BID136603,2018-09-19
BID136605,2018-03-03
BID136606,2018-05-29
BID136609,2018-03-22
BID136609,2018-04-05
BID13661,2018-03-15
BID136614,2018-07-12
BID136615,2018-10-21
BID136622,2018-12-19
BID136632,2018-05-17
BID136634,2018-01-22
BID136635,2018-11-22
BID136636,2018-11-02
BID136638,2018-07-16
BID136642,2018-03-28
BID136642,2018-04-29
BID136643,2018-05-07
BID136648,2018-02-15
BID136649,2018-05-14
BID13665,2018-06-10
BID136650,2018-05-09
BID136651,2018-08-09
BID136652,2018-11-19
BID13666,2018-01-13
BID136663,2018-12-07
BID136669,2018-08-16
BID136671,2018-06-17
BID136676,2018-12-20
BID136677,2018-02-11
BID136682,2018-10-27
BID136684,2018-09-19
BID136687,2018-10-03
BID136695,2018-07-13
BID13670,2018-03-27
BID136701,2018-11-05
BID136702,2018-07-18
BID136706,2018-04-16
BID13671,2018-08-03
BID13671,2018-10-04
BID136710,2018-09-07
BID136713,2018-01-24
BID136720,2018-05-27
BID136725,2018-08-19
BID136728,2018-01-20
BID136731,2018-12-13
BID136736,2018-12-05
BID136742,2018-11-09
BID136745,2018-03-09
BID136746,2018-10-28
BID136748,2018-08-25
BID136753,2018-03-20
BID136756,2018-05-26
BID136767,2018-02-13
BID136769,2018-04-21
BID136769,2018-05-24
BID136772,2018-09-20
BID136784,2018-12-12
BID136788,2018-04-08
BID136789,2018-06-23
BID136791,2018-02-19
BID136791,2018-09-27
BID136792,2018-08-06
BID136794,2018-12-02
BID136798,2018-05-05
BID13680,2018-04-02
BID136800,2018-01-22
BID136802,2018-12-14
BID136805,2018-08-02
BID136808,2018-08-12
BID13681,2018-06-06
BID136812,2018-06-02
BID136813,2018-12-19
BID136813,2018-12-29
BID136818,2018-08-21
BID136820,2018-12-23
BID136822,2018-07-09
BID136825,2018-03-13
BID13683,2018-05-06
BID136836,2018-12-14
BID136837,2018-05-05
BID136840,2018-03-02
BID136842,2018-01-18
BID136846,2018-06-25
BID13685,2018-05-07
BID136865,2018-02-04
BID136865,2018-10-07
BID136866,2018-03-15
BID136869,2018-09-16
BID136870,2018-02-12
BID136871,2018-12-13
BID136877,2018-05-27
BID136884,2018-08-06
BID136884,2018-09-27
BID136888,2018-08-24
BID13689,2018-12-25
BID136892,2018-08-05
BID136892,2018-09-17
BID136893,2018-01-07
BID136894,2018-11-22
BID13690,2018-04-04
BID136900,2018-10-05
BID136901,2018-11-18
BID136906,2018-06-08
BID136907,2018-10-31
BID136916,2018-03-18
BID136918,2018-06-14
BID13692,2018-07-30
BID136925,2018-07-14
BID136928,2018-07-09
BID136930,2018-10-30
BID136931,2018-03-31
BID136933,2018-11-07
BID136937,2018-09-05
BID136938,2018-05-03
BID136939,2018-12-07
BID136940,2018-11-17
BID136941,2018-10-09
BID136942,2018-10-30
BID136942,2018-12-12
BID136943,2018-04-07
BID136946,2018-09-18
BID136947,2018-02-03
BID136948,2018-08-02
BID136948,2018-10-31
BID136949,2018-04-13
BID13695,2018-04-03
BID136951,2018-05-03
BID136955,2018-03-29
BID136956,2018-11-12
BID136965,2018-08-12
BID136966,2018-04-06
BID136967,2018-12-02
BID136969,2018-08-31
BID136978,2018-10-24
BID136981,2018-04-02
BID136984,2018-11-27
BID136985,2018-03-12
BID136986,2018-09-04
BID13699,2018-08-23
BID136994,2018-07-04
BID136994,2018-11-18
BID136995,2018-01-29
BID136999,2018-10-27
BID137,2018-01-17
BID1370,2018-07-26
BID137000,2018-12-22
BID137006,2018-12-04
BID137007,2018-12-08
BID137012,2018-01-14
BID137014,2018-03-11
BID137015,2018-09-30
BID137016,2018-07-25
BID137031,2018-02-20
BID137031,2018-08-25
BID137033,2018-08-11
BID137035,2018-01-20
BID137038,2018-12-23
BID137040,2018-11-22
BID137047,2018-07-06
BID137050,2018-02-16
BID137054,2018-10-13
BID137055,2018-03-01
BID137056,2018-02-14
BID137057,2018-03-17
BID137070,2018-12-14
BID137072,2018-04-06
BID137073,2018-12-25
BID137078,2018-05-31
BID137079,2018-10-13
BID13708,2018-10-15
BID137081,2018-11-19
BID137085,2018-11-27
BID137089,2018-09-10
BID13709,2018-08-15
BID137091,2018-07-28
BID137097,2018-02-07
BID13710,2018-05-24
BID137101,2018-01-12
BID137114,2018-03-30
BID137116,2018-11-02
BID137123,2018-08-18
BID137127,2018-06-05
BID137129,2018-03-09
BID13713,2018-03-20
BID13713,2018-04-05
BID137132,2018-11-03
BID137135,2018-05-22
BID137141,2018-04-30
BID137141,2018-10-01
BID137142,2018-05-03
BID137143,2018-06-30
BID137148,2018-06-08
BID137151,2018-10-04
BID137155,2018-04-27
BID137155,2018-06-17
BID137156,2018-09-22
BID137157,2018-08-31
BID137159,2018-01-15
BID13716,2018-10-18
BID137161,2018-01-30
BID137161,2018-04-02
BID137162,2018-04-21
BID137162,2018-08-10
BID137163,2018-05-15
BID137165,2018-10-28
BID137171,2018-11-13
BID137175,2018-08-14
BID137176,2018-01-04
BID137177,2018-09-24
BID137177,2018-10-07
BID137181,2018-03-11
BID137182,2018-05-11
BID137190,2018-01-17
BID137193,2018-01-10
BID137200,2018-09-05
BID137207,2018-11-02
BID137209,2018-02-10
BID13721,2018-09-18
BID137211,2018-08-29
BID137220,2018-01-07
BID137223,2018-04-26
BID137230,2018-10-10
BID137230,2018-10-11
BID137236,2018-02-17
BID137237,2018-05-21
BID137238,2018-07-24
BID137239,2018-12-29
BID137240,2018-02-04
BID137242,2018-02-07
BID137243,2018-04-12
BID137243,2018-08-03
BID137244,2018-03-08
BID137244,2018-05-31
BID137247,2018-11-11
BID137248,2018-04-06
BID137250,2018-03-09
BID137253,2018-03-22
BID137256,2018-06-20
BID137262,2018-12-01
BID137273,2018-12-20
BID137274,2018-08-22
BID137280,2018-03-12
BID137281,2018-04-26
BID137281,2018-11-06
BID13729,2018-02-18
BID137291,2018-11-16
BID137296,2018-05-11
BID137303,2018-03-07
BID137307,2018-02-12
BID137311,2018-01-19
BID137312,2018-11-05
BID137313,2018-12-08
BID137316,2018-03-03
BID137316,2018-04-12
BID13732,2018-02-13
BID13732,2018-03-01
BID137321,2018-01-13
BID137322,2018-05-12
BID137325,2018-05-23
BID137325,2018-08-28
BID137330,2018-12-27
BID137332,2018-11-13
BID137333,2018-04-27
BID137334,2018-01-18
BID137334,2018-06-08
BID137339,2018-03-27
BID13734,2018-08-10
BID137341,2018-03-09
BID13735,2018-04-23
BID13735,2018-07-24
BID137351,2018-11-04
BID137352,2018-06-06
BID137353,2018-10-18
BID137355,2018-11-28
BID137356,2018-12-15
BID137357,2018-08-17
BID13736,2018-07-14
BID137360,2018-05-07
BID137365,2018-08-02
BID137365,2018-09-09
BID137372,2018-11-01
BID137373,2018-06-18
BID137378,2018-10-25
BID137379,2018-07-30
BID137380,2018-10-18
BID137382,2018-11-20
BID137383,2018-01-11
BID137383,2018-10-03
BID137384,2018-01-18
BID137384,2018-02-07
BID137391,2018-11-14
BID137392,2018-06-28
BID137393,2018-03-24
BID1374,2018-10-10
BID1374,2018-12-31
BID137402,2018-01-31
BID137402,2018-05-15
BID137402,2018-06-13
BID137402,2018-10-17
BID137406,2018-12-21
BID137408,2018-05-27
BID13741,2018-06-15
BID137410,2018-05-14
BID137411,2018-03-18
BID137417,2018-03-27
BID137418,2018-12-13
BID137421,2018-07-08
BID137424,2018-09-19
BID137431,2018-01-05
BID137433,2018-01-27
BID137443,2018-10-30
BID137448,2018-07-28
BID137450,2018-03-11
BID137455,2018-03-03
BID13746,2018-06-30
BID137465,2018-10-11
BID137469,2018-08-03
BID137472,2018-12-18
BID137482,2018-10-10
BID137484,2018-03-15
BID137485,2018-05-01
BID13749,2018-08-18
BID137490,2018-08-24
BID137494,2018-11-01
BID137495,2018-07-03
BID137496,2018-12-03
BID137498,2018-09-22
BID137500,2018-04-25
BID137501,2018-03-10
BID137504,2018-04-24
BID137512,2018-04-23
BID137512,2018-12-12
BID137516,2018-12-03
BID137518,2018-01-11
BID137522,2018-03-05
BID137522,2018-05-26
BID137526,2018-05-01
BID137526,2018-05-29
BID137534,2018-08-04
BID137538,2018-10-04
BID137540,2018-07-14
BID137542,2018-11-06
BID137543,2018-04-27
BID137544,2018-07-28
BID137547,2018-09-11
BID137548,2018-05-09
BID137548,2018-07-17
BID137553,2018-12-04
BID137556,2018-07-11
BID137559,2018-08-18
BID13756,2018-02-20
BID137561,2018-06-29
BID137564,2018-06-26
BID137567,2018-07-15
BID137571,2018-04-13
BID137571,2018-08-17
BID137572,2018-01-12
BID137572,2018-09-14
BID137576,2018-08-27
BID137579,2018-12-03
BID137583,2018-12-19
BID137590,2018-02-08
BID137592,2018-05-13
BID137592,2018-08-28
BID137592,2018-10-13
BID1376,2018-12-19
BID137604,2018-04-10
BID137614,2018-03-15
BID137617,2018-10-04
BID137618,2018-04-23
BID13762,2018-05-18
BID137628,2018-10-10
BID137630,2018-07-14
BID137631,2018-09-06
BID137633,2018-03-20
BID137639,2018-04-08
BID137641,2018-01-03
BID137641,2018-06-13
BID137647,2018-03-07
BID137647,2018-11-07
BID137661,2018-08-23
BID137664,2018-06-06
BID137670,2018-10-27
BID137673,2018-10-08
BID137675,2018-01-17
BID137676,2018-04-13
BID137676,2018-08-05
BID137677,2018-11-29
BID137691,2018-03-11
BID137697,2018-05-21
BID137698,2018-02-04
BID1377,2018-05-03
BID137700,2018-11-29
BID137707,2018-03-08
BID13771,2018-06-22
BID137712,2018-04-07
BID137713,2018-07-30
BID137717,2018-02-06
BID137718,2018-06-23
BID137718,2018-11-12
BID137718,2018-12-10
BID137726,2018-09-15
BID137727,2018-11-25
BID137732,2018-05-03
BID137736,2018-07-08
BID13774,2018-05-18
BID13774,2018-09-06
BID137750,2018-02-15
BID13776,2018-09-02
BID137764,2018-04-22
BID137766,2018-01-25
BID137767,2018-08-17
BID137769,2018-06-01
BID137770,2018-10-12
